:m07	transitive	androidx.versionedparcelable:versionedparcelable:1.1.1
:m07	transitive	com.google.guava:listenablefuture:1.0
:m07	transitive	org.jetbrains.kotlin:kotlin-stdlib-js:2.4.10
:m07	transitive	org.jetbrains.kotlin:kotlin-stdlib-wasm-js:2.4.10
:m07	transitive	org.jetbrains.kotlin:kotlin-test-js:2.4.10
:m07	transitive	org.jetbrains.kotlin:kotlin-test-wasm-js:2.4.10
:m07	transitive	org.jetbrains.kotlinx:atomicfu-iosarm64:0.32.1
:m07	transitive	org.jetbrains.kotlinx:atomicfu-iossimulatorarm64:0.32.1
:m07	transitive	org.jetbrains.kotlinx:atomicfu-js:0.32.1
:m07	transitive	org.jetbrains.kotlinx:atomicfu-wasm-js:0.32.1
:m07	transitive	org.jetbrains.kotlinx:atomicfu:0.32.1
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-android:1.9.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.9.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-iosarm64:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-iossimulatorarm64:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-js:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.9.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-wasm-js:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.9.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-test-iosarm64:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-test-iossimulatorarm64:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-test-js:1.11.0
:m07	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-test-wasm-js:1.11.0
:m07	transitive	org.jetbrains:annotations:13.0
:m07	transitive	org.jetbrains:annotations:23.0.0
:m07	transitive	org.jspecify:jspecify:1.0.0
:m08	direct	io.ktor:ktor-resources:3.5.1
:m08	direct	org.jetbrains.kotlin:kotlin-stdlib:2.4.10
:m08	direct	org.jetbrains.kotlin:kotlin-test:2.4.10
:m08	direct	org.jetbrains.kotlinx:kotlinx-serialization-json:1.11.0
:m08	transitive	io.ktor:ktor-http-jvm:3.5.1
:m08	transitive	io.ktor:ktor-http-wasm-js:3.5.1
:m08	transitive	io.ktor:ktor-http:3.5.1
:m08	transitive	io.ktor:ktor-io-jvm:3.5.1
:m08	transitive	io.ktor:ktor-io-wasm-js:3.5.1
:m08	transitive	io.ktor:ktor-io:3.5.1
:m08	transitive	io.ktor:ktor-resources-jvm:3.5.1
:m08	transitive	io.ktor:ktor-resources-wasm-js:3.5.1
:m08	transitive	io.ktor:ktor-utils-jvm:3.5.1
:m08	transitive	io.ktor:ktor-utils-wasm-js:3.5.1
:m08	transitive	io.ktor:ktor-utils:3.5.1
:m08	transitive	org.jetbrains.kotlin:kotlin-stdlib-common:2.4.10
:m08	transitive	org.jetbrains.kotlin:kotlin-stdlib-wasm-js:2.4.10
:m08	transitive	org.jetbrains.kotlin:kotlin-test-wasm-js:2.4.10
:m08	transitive	org.jetbrains.kotlinx:atomicfu-wasm-js:0.32.1
:m08	transitive	org.jetbrains.kotlinx:atomicfu:0.23.1
:m08	transitive	org.jetbrains.kotlinx:atomicfu:0.32.1
:m08	transitive	org.jetbrains.kotlinx:kotlinx-browser-wasm-js:0.5.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-browser:0.5.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-wasm-js:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-jvm:0.9.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-wasm-js:0.9.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring:0.9.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-io-core-jvm:0.9.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-io-core-wasm-js:0.9.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-io-core:0.9.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-serialization-bom:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-jvm:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-wasm-js:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-jvm:1.11.0
:m08	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-wasm-js:1.11.0
:m08	transitive	org.jetbrains:annotations:23.0.0
:m08	transitive	org.slf4j:slf4j-api:2.0.18
:m09	direct	com.google.firebase:firebase-auth:24.2.0
:m09	direct	com.google.firebase:firebase-bom:34.17.0
:m09	direct	com.google.firebase:firebase-common:22.2.0
:m09	direct	dev.gitlive:firebase-analytics:2.5.0
:m09	direct	dev.gitlive:firebase-app:2.5.0
:m09	direct	dev.gitlive:firebase-auth:2.5.0
:m09	direct	dev.gitlive:firebase-config:2.5.0
:m09	direct	dev.gitlive:firebase-crashlytics:2.5.0
:m09	direct	dev.gitlive:firebase-installations:2.5.0
:m09	direct	dev.gitlive:firebase-messaging:2.5.0
:m09	direct	io.insert-koin:koin-android:4.2.2
:m09	direct	io.insert-koin:koin-core:4.2.2
:m09	direct	org.jetbrains.kotlin:kotlin-dom-api-compat:2.4.10
:m09	direct	org.jetbrains.kotlin:kotlin-stdlib:2.4.10
:m09	direct	org.jetbrains.kotlin:kotlin-test:2.4.10
:m09	direct	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0
:m09	transitive	androidx.activity:activity-ktx:1.12.4
:m09	transitive	androidx.activity:activity:1.12.4
:m09	transitive	androidx.annotation:annotation-experimental:1.4.1
:m09	transitive	androidx.annotation:annotation-jvm:1.9.1
:m09	transitive	androidx.annotation:annotation:1.9.1
:m09	transitive	androidx.appcompat:appcompat-resources:1.7.1
:m09	transitive	androidx.appcompat:appcompat:1.7.1
:m09	transitive	androidx.arch.core:core-common:2.2.0
:m09	transitive	androidx.arch.core:core-runtime:2.2.0
:m09	transitive	androidx.browser:browser:1.4.0
:m09	transitive	androidx.collection:collection-jvm:1.4.2
:m09	transitive	androidx.collection:collection-jvm:1.4.3
:m09	transitive	androidx.collection:collection-ktx:1.1.0
:m09	transitive	androidx.collection:collection-ktx:1.4.2
:m09	transitive	androidx.collection:collection:1.1.0
:m09	transitive	androidx.collection:collection:1.4.2
:m09	transitive	androidx.collection:collection:1.4.3
:m09	transitive	androidx.compose.runtime:runtime-annotation-android:1.9.0
:m09	transitive	androidx.compose.runtime:runtime-annotation:1.9.0
:m09	transitive	androidx.concurrent:concurrent-futures:1.1.0
:m09	transitive	androidx.core:core-ktx:1.16.0
:m09	transitive	androidx.core:core-viewtree:1.0.0
:m09	transitive	androidx.core:core:1.16.0
:m09	transitive	androidx.credentials:credentials-play-services-auth:1.2.0-rc01
:m09	transitive	androidx.credentials:credentials:1.2.0-rc01
:m09	transitive	androidx.cursoradapter:cursoradapter:1.0.0
:m09	transitive	androidx.customview:customview:1.0.0
:m09	transitive	androidx.datastore:datastore-android:1.1.7
:m09	transitive	androidx.datastore:datastore-core-android:1.1.7
:m09	transitive	androidx.datastore:datastore-core-okio-jvm:1.1.7
:m09	transitive	androidx.datastore:datastore-core-okio:1.1.7
:m09	transitive	androidx.datastore:datastore-core:1.1.7
:m09	transitive	androidx.datastore:datastore-preferences-android:1.1.7
:m09	transitive	androidx.datastore:datastore-preferences-core-android:1.1.7
:m09	transitive	androidx.datastore:datastore-preferences-core:1.1.7
:m09	transitive	androidx.datastore:datastore-preferences-external-protobuf:1.1.7
:m09	transitive	androidx.datastore:datastore-preferences-proto:1.1.7
:m09	transitive	androidx.datastore:datastore-preferences:1.1.7
:m09	transitive	androidx.datastore:datastore:1.1.7
:m09	transitive	androidx.documentfile:documentfile:1.0.0
:m09	transitive	androidx.drawerlayout:drawerlayout:1.0.0
:m09	transitive	androidx.emoji2:emoji2-views-helper:1.3.0
:m09	transitive	androidx.emoji2:emoji2:1.3.0
:m09	transitive	androidx.fragment:fragment-ktx:1.8.9
:m09	transitive	androidx.fragment:fragment:1.8.9
:m09	transitive	androidx.interpolator:interpolator:1.0.0
:m09	transitive	androidx.legacy:legacy-support-core-utils:1.0.0
:m09	transitive	androidx.lifecycle:lifecycle-common-jvm:2.10.0
:m09	transitive	androidx.lifecycle:lifecycle-common-jvm:2.10.0-alpha01
:m09	transitive	androidx.lifecycle:lifecycle-common:2.10.0
:m09	transitive	androidx.lifecycle:lifecycle-common:2.10.0-alpha01
:m09	transitive	androidx.lifecycle:lifecycle-livedata-core-ktx:2.10.0
