:	transitive	org.springframework.boot:spring-boot-starter-tomcat-runtime:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter-tomcat:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-tomcat:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-test-autoconfigure:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-thymeleaf:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-thymeleaf:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-tomcat:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-tomcat:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-transaction:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-transaction:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-validation:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-validation:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-web-server:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-web-server:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-webmvc-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-webmvc:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-webmvc:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot:4.1.0	prod
:	transitive	org.springframework.data:spring-data-commons:4.1.0	dev
:	transitive	org.springframework.data:spring-data-commons:4.1.0	prod
:	transitive	org.springframework.data:spring-data-jpa:4.1.0	dev
:	transitive	org.springframework.data:spring-data-jpa:4.1.0	prod
:	transitive	org.springframework:spring-aop:7.0.8	dev
:	transitive	org.springframework:spring-aop:7.0.8	prod
:	transitive	org.springframework:spring-aspects:7.0.8	dev
:	transitive	org.springframework:spring-aspects:7.0.8	prod
:	transitive	org.springframework:spring-beans:7.0.8	dev
:	transitive	org.springframework:spring-beans:7.0.8	prod
:	transitive	org.springframework:spring-context-support:7.0.8	dev
:	transitive	org.springframework:spring-context-support:7.0.8	prod
:	transitive	org.springframework:spring-context:7.0.8	dev
:	transitive	org.springframework:spring-context:7.0.8	prod
:	transitive	org.springframework:spring-core:7.0.8	dev
:	transitive	org.springframework:spring-core:7.0.8	prod
:	transitive	org.springframework:spring-expression:7.0.8	dev
:	transitive	org.springframework:spring-expression:7.0.8	prod
:	transitive	org.springframework:spring-jdbc:7.0.8	dev
:	transitive	org.springframework:spring-jdbc:7.0.8	prod
:	transitive	org.springframework:spring-orm:7.0.8	dev
:	transitive	org.springframework:spring-orm:7.0.8	prod
:	transitive	org.springframework:spring-test:7.0.8	dev
:	transitive	org.springframework:spring-tx:7.0.8	dev
:	transitive	org.springframework:spring-tx:7.0.8	prod
:	transitive	org.springframework:spring-web:7.0.8	dev
:	transitive	org.springframework:spring-web:7.0.8	prod
:	transitive	org.springframework:spring-webmvc:7.0.8	dev
:	transitive	org.springframework:spring-webmvc:7.0.8	prod
:	transitive	org.testcontainers:testcontainers-database-commons:2.0.5	dev
:	transitive	org.testcontainers:testcontainers-jdbc:2.0.5	dev
:	transitive	org.testcontainers:testcontainers:2.0.5	dev
:	transitive	org.thymeleaf:thymeleaf-spring6:3.1.5.RELEASE	dev
:	transitive	org.thymeleaf:thymeleaf-spring6:3.1.5.RELEASE	prod
:	transitive	org.thymeleaf:thymeleaf:3.1.5.RELEASE	dev
:	transitive	org.thymeleaf:thymeleaf:3.1.5.RELEASE	prod
:	transitive	org.unbescape:unbescape:1.1.6.RELEASE	dev
:	transitive	org.unbescape:unbescape:1.1.6.RELEASE	prod
:	transitive	org.xmlunit:xmlunit-core:2.11.0	dev
:	transitive	org.yaml:snakeyaml:2.6	dev
:	transitive	org.yaml:snakeyaml:2.6	prod
:	transitive	tools.jackson.core:jackson-core:3.1.4	dev
:	transitive	tools.jackson.core:jackson-core:3.1.4	prod
:	transitive	tools.jackson.core:jackson-databind:3.1.4	dev
:	transitive	tools.jackson.core:jackson-databind:3.1.4	prod
:	transitive	tools.jackson:jackson-bom:3.1.4	dev
:	transitive	tools.jackson:jackson-bom:3.1.4	prod
